start,end,total_return,n_trades,sharpe,max_drawdown,final_equity,equity_curve,net_ret,daily_metrics,monthly_metrics,win_rate,target_hit_rate,reward_multiple,trade_log
2025-10-01 00:00:00+00:00,2025-12-30 00:00:00+00:00,-0.019429048670503102,43,-1.1089117906280808,-0.0413815096016914,98057.09513294969,"[100000.         101181.63297911 101181.63297911 101181.63297911
 101181.63297911 101181.63297911 101181.63297911 101709.33658406
 101709.33658406 101200.78990114 101200.78990114 100694.78595164
 100694.78595164 100694.78595164 100694.78595164 100694.78595164
 100191.31202188 100191.31202188  99690.35546177  99191.90368446
  98695.94416604  98695.94416604  98202.46444521  98202.46444521
  97711.45212298  97990.40270917  97990.40270917  97500.45069563
  97500.45069563  97500.45069563  97500.45069563  97851.47803171
  98096.10672679  98096.10672679  99567.5483277   99567.5483277
  99816.46719851  99317.38486252  99565.67832468  99565.67832468
  99814.59252049  99814.59252049  99315.51955789  98818.9419601
  99122.12018451  99122.12018451  99122.12018451  99122.12018451
  99122.12018451  99122.12018451  99403.94419901  99738.1113913
 100072.52208048 100072.52208048 101039.50651469 101039.50651469
 101039.50651469 101039.50651469 100534.30898211 100534.30898211
 100785.64475457 100281.7165308   99780.30794814  99780.30794814
  99780.30794814  99780.30794814  99780.30794814  99780.30794814
  99281.4064084   99281.4064084   99529.60992442  99529.60992442
  99778.43394923 100296.87347689 100547.61566058 100547.61566058
 100044.87758228  99544.65319436  99793.51482735  99793.51482735
  99793.51482735  99294.54725321  99294.54725321  99294.54725321
  98798.07451695  98798.07451695  98304.08414436  97812.56372364
  97812.56372364  97812.56372364  98057.09513295  98057.09513295]","[ 0.01181633  0.          0.          0.          0.          0.
  0.00521541  0.         -0.005       0.         -0.005       0.
  0.          0.          0.         -0.005       0.         -0.005
 -0.005      -0.005       0.         -0.005       0.         -0.005
  0.00285484  0.         -0.005       0.          0.          0.
  0.00360026  0.0025      0.          0.015       0.          0.0025
 -0.005       0.0025      0.          0.0025      0.         -0.005
 -0.005       0.00306802  0.          0.          0.          0.
  0.          0.0028432   0.00336171  0.00335289  0.          0.00966284
  0.          0.          0.         -0.005       0.          0.0025
 -0.005      -0.005       0.          0.          0.          0.
  0.         -0.005       0.          0.0025      0.          0.0025
  0.00519591  0.0025      0.         -0.005      -0.005       0.0025
  0.          0.         -0.005       0.          0.         -0.005
  0.         -0.005      -0.005       0.          0.          0.0025
  0.        ]","{'daily_returns': array([ 0.01181633,  0.        ,  0.        ,  0.        ,  0.        ,
        0.        ,  0.00521541,  0.        , -0.005     ,  0.        ,
       -0.005     ,  0.        ,  0.        ,  0.        ,  0.        ,
       -0.005     ,  0.        , -0.005     , -0.005     , -0.005     ,
        0.        , -0.005     ,  0.        , -0.005     ,  0.00285484,
        0.        , -0.005     ,  0.        ,  0.        ,  0.        ,
        0.00360026,  0.0025    ,  0.        ,  0.015     ,  0.        ,
        0.0025    , -0.005     ,  0.0025    ,  0.        ,  0.0025    ,
        0.        , -0.005     , -0.005     ,  0.00306802,  0.        ,
        0.        ,  0.        ,  0.        ,  0.        ,  0.0028432 ,
        0.00336171,  0.00335289,  0.        ,  0.00966284,  0.        ,
        0.        ,  0.        , -0.005     ,  0.        ,  0.0025    ,
       -0.005     , -0.005     ,  0.        ,  0.        ,  0.        ,
        0.        ,  0.        , -0.005     ,  0.        ,  0.0025    ,
        0.        ,  0.0025    ,  0.00519591,  0.0025    ,  0.        ,
       -0.005     , -0.005     ,  0.0025    ,  0.        ,  0.        ,
       -0.005     ,  0.        ,  0.        , -0.005     ,  0.        ,
       -0.005     , -0.005     ,  0.        ,  0.        ,  0.0025    ,
        0.        ]), 'avg_daily_return': -0.00020910547513507425, 'median_daily_return': 0.0, 'daily_win_rate': 0.23076923076923078, 'daily_target_hit_rate': 0.054945054945054944, 'daily_shortfall_sum': 0.49591908138026414, 'daily_shortfall_mean': 0.005449660234947957, 'daily_excess_sum': 0.021890483142972376, 'worst_day': -0.005, 'best_day': 0.014999999999999998, 'cvar_alpha': 0.1, 'cvar': -0.004999999999999999, 'max_loss_breach_rate': 0.24175824175824176}","{'n_months': 3, 'month_labels': ['2025-10', '2025-11', '2025-12'], 'month_days': [31, 30, 30], 'monthly_returns': array([-0.02148522,  0.02483599, -0.02218372]), 'monthly_avg_daily_returns': array([-0.00069397,  0.00082629, -0.00074347]), 'target_monthly_returns': array([0.16720708, 0.16140008, 0.16140008]), 'monthly_target_hit_rate': 0.0, 'monthly_avg_daily_target_hit_rate': 0.0, 'monthly_shortfall_sum': 0.5088401958297272, 'monthly_shortfall_mean': 0.16961339860990907, 'worst_month': -0.02218371877552483, 'best_month': 0.024835991729158735, 'avg_monthly_return': -0.0062776489097414}",0.23076923076923078,0.054945054945054944,3.0,"[{'date': '2025-10-01', 'direction': 'LONG', 'signal': 100.0, 'entry_price': 114166.8, 'exit_price': 115607.166, 'gross_return': 0.012616329791147577, 'net_return': 0.011816329791147577, 'exit_reason': 'trail_stop_and_target_same_bar', 'reward_multiple': 3.0, 'trail_active': True}, {'date': '2025-10-02', 'direction': 'FLAT', 'gross_return': 0.0, 'net_return': 0.0, 'exit_reason': 'no_signal'}, {'date': '2025-10-03', 'direction': 'FLAT', 'gross_return': 0.0, 'net_return': 0.0, 'exit_reason': 'no_signal'}, {'date': '2025-10-04', 'direction': 'FLAT', 'gross_return': 0.0, 'net_return': 0.0, 'exit_reason': 'no_signal'}, {'date': '2025-10-05', 'direction': 'FLAT', 'gross_return': 0.0, 'net_return': 0.0, 'exit_reason': 'no_signal'}, {'date': '2025-10-06', 'direction': 'FLAT', 'gross_return': 0.0, 'net_return': 0.0, 'exit_reason': 'no_signal'}, {'date': '2025-10-07', 'direction': 'SHORT', 'signal': -100.0, 'entry_price': 124634.5, 'exit_price': 123884.7725, 'gross_return': 0.006015409056079894, 'net_return': 0.005215409056079894, 'exit_reason': 'trail_stop', 'reward_multiple': 3.0, 'trail_active': True}, {'date': '2025-10-08', 'direction': 'FLAT', 'gross_return': 0.0, 'net_return': 0.0, 'exit_reason': 'no_signal'}, {'date': '2025-10-09', 'direction': 'LONG', 'signal': 100.0, 'entry_price': 123156.6, 'exit_price': 122639.34228000001, 'gross_return': -0.0042, 'net_return': -0.005, 'exit_reason': 'stop', 'reward_multiple': 3.0, 'trail_active': False}, {'date': '2025-10-10', 'direction': 'FLAT', 'gross_return': 0.0, 'net_return': 0.0, 'exit_reason': 'no_signal'}, {'date': '2025-10-11', 'direction': 'LONG', 'signal': 75.88149625231732, 'entry_price': 112740.1, 'exit_price': 112266.59158000001, 'gross_return': -0.0042, 'net_return': -0.005, 'exit_reason': 'stop', 'reward_multiple': 3.0, 'trail_active': False}, {'date': '2025-10-12', 'direction': 'FLAT', 'gross_return': 0.0, 'net_return': 0.0, 'exit_reason': 'no_signal'}, {'date': '2025-10-13', 'direction': 'FLAT', 'gross_return': 0.0, 'net_return': 0.0, 'exit_reason': 'no_signal'}, {'date': '2025-10-14', 'direction': 'FLAT', 'gross_return': 0.0, 'net_return': 0.0, 'exit_reason': 'no_signal'}, {'date': '2025-10-15', 'direction': 'FLAT', 'gross_return': 0.0, 'net_return': 0.0, 'exit_reason': 'no_signal'}, {'date': '2025-10-16', 'direction': 'SHORT', 'signal': -100.0, 'entry_price': 110755.8, 'exit_price': 111220.97436000001, 'gross_return': -0.0042, 'net_return': -0.005, 'exit_reason': 'stop', 'reward_multiple': 3.0, 'trail_active': False}, {'date': '2025-10-17', 'direction': 'FLAT', 'gross_return': 0.0, 'net_return': 0.0, 'exit_reason': 'no_signal'}, {'date': '2025-10-18', 'direction': 'SHORT', 'signal': -100.0, 'entry_price': 106311.1, 'exit_price': 106757.60662, 'gross_return': -0.0042, 'net_return': -0.005, 'exit_reason': 'stop', 'reward_multiple': 3.0, 'trail_active': False}, {'date': '2025-10-19', 'direction': 'LONG', 'signal': 100.0, 'entry_price': 107103.2, 'exit_price': 106653.36656, 'gross_return': -0.0042, 'net_return': -0.005, 'exit_reason': 'stop', 'reward_multiple': 3.0, 'trail_active': False}, {'date': '2025-10-20', 'direction': 'LONG', 'signal': 100.0, 'entry_price': 108304.1, 'exit_price': 107849.22278000001, 'gross_return': -0.0042, 'net_return': -0.005, 'exit_reason': 'stop', 'reward_multiple': 3.0, 'trail_active': False}, {'date': '2025-10-21', 'direction': 'FLAT', 'gross_return': 0.0, 'net_return': 0.0, 'exit_reason': 'no_signal'}, {'date': '2025-10-22', 'direction': 'LONG', 'signal': 77.86607482131458, 'entry_price': 108416.8, 'exit_price': 107961.44944000001, 'gross_return': -0.0042, 'net_return': -0.005, 'exit_reason': 'stop', 'reward_multiple': 3.0, 'trail_active': False}, {'date': '2025-10-23', 'direction': 'FLAT', 'gross_return': 0.0, 'net_return': 0.0, 'exit_reason': 'no_signal'}, {'date': '2025-10-24', 'direction': 'SHORT', 'signal': -100.0, 'entry_price': 110046.7, 'exit_price': 110508.89614, 'gross_return': -0.0042, 'net_return': -0.005, 'exit_reason': 'stop', 'reward_multiple': 3.0, 'trail_active': False}, {'date': '2025-10-25', 'direction': 'LONG', 'signal': 14.713035667925093, 'entry_price': 110943.7, 'exit_price': 111349.1815, 'gross_return': 0.0036548402478012764, 'net_return': 0.0028548402478012764, 'exit_reason': 'trail_stop', 'reward_multiple': 3.0, 'trail_active': True}, {'date': '2025-10-26', 'direction': 'FLAT', 'gross_return': 0.0, 'net_return': 0.0, 'exit_reason': 'no_signal'}, {'date': '2025-10-27', 'direction': 'SHORT', 'signal': -100.0, 'entry_price': 114702.3, 'exit_price': 115184.04966, 'gross_return': -0.0042, 'net_return': -0.005, 'exit_reason': 'stop', 'reward_multiple': 3.0, 'trail_active': False}, {'date': '2025-10-28', 'direction': 'FLAT', 'gross_return': 0.0, 'net_return': 0.0, 'exit_reason': 'no_signal'}, {'date': '2025-10-29', 'direction': 'FLAT', 'gross_return': 0.0, 'net_return': 0.0, 'exit_reason': 'no_signal'}, {'date': '2025-10-30', 'direction': 'FLAT', 'gross_return': 0.0, 'net_return': 0.0, 'exit_reason': 'no_signal'}, {'date': '2025-10-31', 'direction': 'LONG', 'signal': 58.12061306850469, 'entry_price': 108369.3, 'exit_price': 108846.15350000001, 'gross_return': 0.004400263727826985, 'net_return': 0.003600263727826985, 'exit_reason': 'trail_stop', 'reward_multiple': 3.0, 'trail_active': True}, {'date': '2025-11-01', 'direction': 'LONG', 'signal': 6.279506719934605, 'entry_price': 109405.1, 'exit_price': 109766.13683000002, 'gross_return': 0.0033, 'net_return': 0.0025, 'exit_reason': 'trail_stop', 'reward_multiple': 3.0, 'trail_active': True}, {'date': '2025-11-02', 'direction': 'FLAT', 'gross_return': 0.0, 'net_return': 0.0, 'exit_reason': 'no_signal'}, {'date': '2025-11-03', 'direction': 'SHORT', 'signal': -12.084524125218634, 'entry_price': 110539.9, 'exit_price': 108793.36957999998, 'gross_return': 0.015799999999999998, 'net_return': 0.014999999999999998, 'exit_reason': 'target', 'reward_multiple': 3.0, 'trail_active': True}, {'date': '2025-11-04', 'direction': 'FLAT', 'gross_return': 0.0, 'net_return': 0.0, 'exit_reason': 'no_signal'}, {'date': '2025-11-05', 'direction': 'SHORT', 'signal': -100.0, 'entry_price': 101312.7, 'exit_price': 100978.36809, 'gross_return': 0.0033, 'net_return': 0.0025, 'exit_reason': 'trail_stop', 'reward_multiple': 3.0, 'trail_active': True}, {'date': '2025-11-06', 'direction': 'LONG', 'signal': 37.39057391077677, 'entry_price': 103549.3, 'exit_price': 103114.39294, 'gross_return': -0.0042, 'net_return': -0.005, 'exit_reason': 'stop', 'reward_multiple': 3.0, 'trail_active': False}, {'date': '2025-11-07', 'direction': 'SHORT', 'signal': -63.593402007939716, 'entry_price': 101468.7, 'exit_price': 101133.85329, 'gross_return': 0.0033, 'net_return': 0.0025, 'exit_reason': 'trail_stop', 'reward_multiple': 3.0, 'trail_active': True}, {'date': '2025-11-08', 'direction': 'FLAT', 'gross_return': 0.0, 'net_return': 0.0, 'exit_reason': 'no_signal'}, {'date': '2025-11-09', 'direction': 'SHORT', 'signal': -89.75352529954891, 'entry_price': 102288.4, 'exit_price': 101950.84827999999, 'gross_return': 0.0033, 'net_return': 0.0025, 'exit_reason': 'trail_stop', 'reward_multiple': 3.0, 'trail_active': True}, {'date': '2025-11-10', 'direction': 'FLAT', 'gross_return': 0.0, 'net_return': 0.0, 'exit_reason': 'no_signal'}, {'date': '2025-11-11', 'direction': 'SHORT', 'signal': -71.73904077720181, 'entry_price': 105983.3, 'exit_price': 106428.42986, 'gross_return': -0.0042, 'net_return': -0.005, 'exit_reason': 'stop', 'reward_multiple': 3.0, 'trail_active': False}, {'date': '2025-11-12', 'direction': 'SHORT', 'signal': -100.0, 'entry_price': 103196.6, 'exit_price': 103630.02572, 'gross_return': -0.0042, 'net_return': -0.005, 'exit_reason': 'stop', 'reward_multiple': 3.0, 'trail_active': False}, {'date': '2025-11-13', 'direction': 'LONG', 'signal': 100.0, 'entry_price': 101680.0, 'exit_price': 102073.3, 'gross_return': 0.003868017309205278, 'net_return': 0.0030680173092052783, 'exit_reason': 'trail_stop', 'reward_multiple': 3.0, 'trail_active': True}, {'date': '2025-11-14', 'direction': 'FLAT', 'gross_return': 0.0, 'net_return': 0.0, 'exit_reason': 'no_signal'}, {'date': '2025-11-15', 'direction': 'FLAT', 'gross_return': 0.0, 'net_return': 0.0, 'exit_reason': 'no_signal'}, {'date': '2025-11-16', 'direction': 'FLAT', 'gross_return': 0.0, 'net_return': 0.0, 'exit_reason': 'no_signal'}, {'date': '2025-11-17', 'direction': 'FLAT', 'gross_return': 0.0, 'net_return': 0.0, 'exit_reason': 'no_signal'}, {'date': '2025-11-18', 'direction': 'FLAT', 'gross_return': 0.0, 'net_return': 0.0, 'exit_reason': 'no_signal'}, {'date': '2025-11-19', 'direction': 'SHORT', 'signal': -97.38172818925531, 'entry_price': 92639.3, 'exit_price': 92301.79650000001, 'gross_return': 0.0036432000241797312, 'net_return': 0.0028432000241797313, 'exit_reason': 'trail_stop', 'reward_multiple': 3.0, 'trail_active': True}, {'date': '2025-11-20', 'direction': 'LONG', 'signal': 100.0, 'entry_price': 91434.9, 'exit_price': 91815.42550000001, 'gross_return': 0.004161709587914624, 'net_return': 0.0033617095879146237, 'exit_reason': 'trail_stop', 'reward_multiple': 3.0, 'trail_active': True}, {'date': '2025-11-21', 'direction': 'LONG', 'signal': 81.65288398571727, 'entry_price': 86672.1, 'exit_price': 87032.0395, 'gross_return': 0.0041528877228079785, 'net_return': 0.0033528877228079785, 'exit_reason': 'trail_stop', 'reward_multiple': 3.0, 'trail_active': True}, {'date': '2025-11-22', 'direction': 'FLAT', 'gross_return': 0.0, 'net_return': 0.0, 'exit_reason': 'no_signal'}, {'date': '2025-11-23', 'direction': 'LONG', 'signal': 100.0, 'entry_price': 84887.4, 'exit_price': 85775.563, 'gross_return': 0.010462836651847, 'net_return': 0.009662836651847, 'exit_reason': 'trail_stop', 'reward_multiple': 3.0, 'trail_active': True}, {'date': '2025-11-24', 'direction': 'FLAT', 'gross_return': 0.0, 'net_return': 0.0, 'exit_reason': 'no_signal'}, {'date': '2025-11-25', 'direction': 'FLAT', 'gross_return': 0.0, 'net_return': 0.0, 'exit_reason': 'no_signal'}, {'date': '2025-11-26', 'direction': 'FLAT', 'gross_return': 0.0, 'net_return': 0.0, 'exit_reason': 'no_signal'}, {'date': '2025-11-27', 'direction': 'SHORT', 'signal': -93.81947844483545, 'entry_price': 90368.9, 'exit_price': 90748.44937999999, 'gross_return': -0.0042, 'net_return': -0.005, 'exit_reason': 'stop', 'reward_multiple': 3.0, 'trail_active': False}, {'date': '2025-11-28', 'direction': 'FLAT', 'gross_return': 0.0, 'net_return': 0.0, 'exit_reason': 'no_signal'}, {'date': '2025-11-29', 'direction': 'SHORT', 'signal': -100.0, 'entry_price': 90918.0, 'exit_price': 90617.9706, 'gross_return': 0.0033, 'net_return': 0.0025, 'exit_reason': 'trail_stop', 'reward_multiple': 3.0, 'trail_active': True}, {'date': '2025-11-30', 'direction': 'LONG', 'signal': 100.0, 'entry_price': 90815.5, 'exit_price': 90434.0749, 'gross_return': -0.0042, 'net_return': -0.005, 'exit_reason': 'stop', 'reward_multiple': 3.0, 'trail_active': False}, {'date': '2025-12-01', 'direction': 'LONG', 'signal': 100.0, 'entry_price': 89771.4, 'exit_price': 89394.36012, 'gross_return': -0.0042, 'net_return': -0.005, 'exit_reason': 'stop', 'reward_multiple': 3.0, 'trail_active': False}, {'date': '2025-12-02', 'direction': 'FLAT', 'gross_return': 0.0, 'net_return': 0.0, 'exit_reason': 'no_signal'}, {'date': '2025-12-03', 'direction': 'FLAT', 'gross_return': 0.0, 'net_return': 0.0, 'exit_reason': 'no_signal'}, {'date': '2025-12-04', 'direction': 'FLAT', 'gross_return': 0.0, 'net_return': 0.0, 'exit_reason': 'no_signal'}, {'date': '2025-12-05', 'direction': 'FLAT', 'gross_return': 0.0, 'net_return': 0.0, 'exit_reason': 'no_signal'}, {'date': '2025-12-06', 'direction': 'FLAT', 'gross_return': 0.0, 'net_return': 0.0, 'exit_reason': 'no_signal'}, {'date': '2025-12-07', 'direction': 'SHORT', 'signal': -70.82233052131464, 'entry_price': 89283.3, 'exit_price': 89658.28986, 'gross_return': -0.0042, 'net_return': -0.005, 'exit_reason': 'stop', 'reward_multiple': 3.0, 'trail_active': False}, {'date': '2025-12-08', 'direction': 'FLAT', 'gross_return': 0.0, 'net_return': 0.0, 'exit_reason': 'no_signal'}, {'date': '2025-12-09', 'direction': 'SHORT', 'signal': -100.0, 'entry_price': 90602.2, 'exit_price': 90303.21274, 'gross_return': 0.0033, 'net_return': 0.0025, 'exit_reason': 'trail_stop', 'reward_multiple': 3.0, 'trail_active': True}, {'date': '2025-12-10', 'direction': 'FLAT', 'gross_return': 0.0, 'net_return': 0.0, 'exit_reason': 'no_signal'}, {'date': '2025-12-11', 'direction': 'SHORT', 'signal': -100.0, 'entry_price': 91966.8, 'exit_price': 91663.30956000001, 'gross_return': 0.0033, 'net_return': 0.0025, 'exit_reason': 'trail_stop', 'reward_multiple': 3.0, 'trail_active': True}, {'date': '2025-12-12', 'direction': 'SHORT', 'signal': -100.0, 'entry_price': 92416.2, 'exit_price': 91862.081, 'gross_return': 0.005995907643897906, 'net_return': 0.005195907643897906, 'exit_reason': 'trail_stop', 'reward_multiple': 3.0, 'trail_active': True}, {'date': '2025-12-13', 'direction': 'SHORT', 'signal': -27.410549366299374, 'entry_price': 90363.7, 'exit_price': 90065.49979, 'gross_return': 0.0033, 'net_return': 0.0025, 'exit_reason': 'trail_stop', 'reward_multiple': 3.0, 'trail_active': True}, {'date': '2025-12-14', 'direction': 'FLAT', 'gross_return': 0.0, 'net_return': 0.0, 'exit_reason': 'no_signal'}, {'date': '2025-12-15', 'direction': 'SHORT', 'signal': -100.0, 'entry_price': 88257.0, 'exit_price': 88627.6794, 'gross_return': -0.0042, 'net_return': -0.005, 'exit_reason': 'stop', 'reward_multiple': 3.0, 'trail_active': False}, {'date': '2025-12-16', 'direction': 'LONG', 'signal': 66.93196317826431, 'entry_price': 86412.3, 'exit_price': 86049.36834, 'gross_return': -0.0042, 'net_return': -0.005, 'exit_reason': 'stop', 'reward_multiple': 3.0, 'trail_active': False}, {'date': '2025-12-17', 'direction': 'SHORT', 'signal': -34.58432778438312, 'entry_price': 87570.5, 'exit_price': 87281.51735000001, 'gross_return': 0.0033, 'net_return': 0.0025, 'exit_reason': 'trail_stop', 'reward_multiple': 3.0, 'trail_active': True}, {'date': '2025-12-18', 'direction': 'FLAT', 'gross_return': 0.0, 'net_return': 0.0, 'exit_reason': 'no_signal'}, {'date': '2025-12-19', 'direction': 'FLAT', 'gross_return': 0.0, 'net_return': 0.0, 'exit_reason': 'no_signal'}, {'date': '2025-12-20', 'direction': 'SHORT', 'signal': -100.0, 'entry_price': 88046.9, 'exit_price': 88416.69698, 'gross_return': -0.0042, 'net_return': -0.005, 'exit_reason': 'stop', 'reward_multiple': 3.0, 'trail_active': False}, {'date': '2025-12-21', 'direction': 'FLAT', 'gross_return': 0.0, 'net_return': 0.0, 'exit_reason': 'no_signal'}, {'date': '2025-12-22', 'direction': 'FLAT', 'gross_return': 0.0, 'net_return': 0.0, 'exit_reason': 'no_signal'}, {'date': '2025-12-23', 'direction': 'LONG', 'signal': 100.0, 'entry_price': 88463.7, 'exit_price': 88092.15246, 'gross_return': -0.0042, 'net_return': -0.005, 'exit_reason': 'stop', 'reward_multiple': 3.0, 'trail_active': False}, {'date': '2025-12-24', 'direction': 'FLAT', 'gross_return': 0.0, 'net_return': 0.0, 'exit_reason': 'no_signal'}, {'date': '2025-12-25', 'direction': 'SHORT', 'signal': -46.85955793374419, 'entry_price': 87579.6, 'exit_price': 87947.43432, 'gross_return': -0.0042, 'net_return': -0.005, 'exit_reason': 'stop', 'reward_multiple': 3.0, 'trail_active': False}, {'date': '2025-12-26', 'direction': 'LONG', 'signal': 11.773572227555817, 'entry_price': 87211.2, 'exit_price': 86844.91296, 'gross_return': -0.0042, 'net_return': -0.005, 'exit_reason': 'stop', 'reward_multiple': 3.0, 'trail_active': False}, {'date': '2025-12-27', 'direction': 'FLAT', 'gross_return': 0.0, 'net_return': 0.0, 'exit_reason': 'no_signal'}, {'date': '2025-12-28', 'direction': 'FLAT', 'gross_return': 0.0, 'net_return': 0.0, 'exit_reason': 'no_signal'}, {'date': '2025-12-29', 'direction': 'LONG', 'signal': 56.442596747725624, 'entry_price': 87835.4, 'exit_price': 88125.25682, 'gross_return': 0.0033, 'net_return': 0.0025, 'exit_reason': 'trail_stop', 'reward_multiple': 3.0, 'trail_active': True}]"
