time,equity,net_return,gross_leverage,turnover,peak,drawdown
2025-10-01 00:00:00+00:00,100000.0,0.0,0.0,0.0,100000.0,0.0
2025-10-02 00:00:00+00:00,100000.0,0.0,0.0,0.0,100000.0,0.0
2025-10-03 00:00:00+00:00,100000.0,0.0,0.0,0.0,100000.0,0.0
2025-10-04 00:00:00+00:00,100000.0,0.0,0.0,0.0,100000.0,0.0
2025-10-05 00:00:00+00:00,100000.0,0.0,0.0,0.0,100000.0,0.0
2025-10-06 00:00:00+00:00,100000.0,0.0,0.0,0.0,100000.0,0.0
2025-10-07 00:00:00+00:00,100000.0,0.0,0.0,0.0,100000.0,0.0
2025-10-08 00:00:00+00:00,100000.0,0.0,0.0,0.0,100000.0,0.0
2025-10-09 00:00:00+00:00,100000.0,0.0,0.0,0.0,100000.0,0.0
2025-10-10 00:00:00+00:00,100000.0,0.0,0.0,0.0,100000.0,0.0
2025-10-11 00:00:00+00:00,100000.0,0.0,0.0,0.0,100000.0,0.0
2025-10-12 00:00:00+00:00,100000.0,0.0,0.0,0.0,100000.0,0.0
2025-10-13 00:00:00+00:00,100000.0,0.0,0.0,0.0,100000.0,0.0
2025-10-14 00:00:00+00:00,100000.0,0.0,0.0,0.0,100000.0,0.0
2025-10-15 00:00:00+00:00,100000.0,0.0,0.0,0.0,100000.0,0.0
2025-10-16 00:00:00+00:00,100000.0,0.0,0.0,0.0,100000.0,0.0
2025-10-17 00:00:00+00:00,100000.0,0.0,0.0,0.0,100000.0,0.0
2025-10-18 00:00:00+00:00,100000.0,0.0,0.0,0.0,100000.0,0.0
2025-10-19 00:00:00+00:00,100000.0,0.0,0.0,0.0,100000.0,0.0
2025-10-20 00:00:00+00:00,100000.0,0.0,0.0,0.0,100000.0,0.0
2025-10-21 00:00:00+00:00,100000.0,0.0,0.0,0.0,100000.0,0.0
2025-10-22 00:00:00+00:00,100000.0,0.0,0.0,0.0,100000.0,0.0
2025-10-23 00:00:00+00:00,100000.0,0.0,0.0,0.0,100000.0,0.0
2025-10-24 00:00:00+00:00,100000.0,0.0,0.0,0.0,100000.0,0.0
2025-10-25 00:00:00+00:00,100000.0,0.0,0.0,0.0,100000.0,0.0
2025-10-26 00:00:00+00:00,101733.2946713849,0.017332946713848968,0.9148058879158191,0.9148058879158191,101733.2946713849,0.0
2025-10-27 00:00:00+00:00,101181.66150584063,-0.00542234641398525,1.1547321056579518,0.23992621774213274,101733.2946713849,-0.00542234641398498
2025-10-28 00:00:00+00:00,101134.92642062278,-0.00046189284226318074,0.0,1.1547321056579518,101733.2946713849,-0.005881734713251374
2025-10-29 00:00:00+00:00,98526.60991346082,-0.02579046230096515,1.239486356077334,1.239486356077334,101733.2946713849,-0.03152050435683018
2025-10-30 00:00:00+00:00,98477.7609579815,-0.0004957945424309336,0.0,1.239486356077334,101733.2946713849,-0.032000671205226316
2025-10-31 00:00:00+00:00,98477.7609579815,0.0,0.0,0.0,101733.2946713849,-0.032000671205226316
2025-11-01 00:00:00+00:00,98477.7609579815,0.0,0.0,0.0,101733.2946713849,-0.032000671205226316
2025-11-02 00:00:00+00:00,98477.7609579815,0.0,0.0,0.0,101733.2946713849,-0.032000671205226316
2025-11-03 00:00:00+00:00,98477.7609579815,0.0,0.0,0.0,101733.2946713849,-0.032000671205226316
2025-11-04 00:00:00+00:00,98477.7609579815,0.0,0.0,0.0,101733.2946713849,-0.032000671205226316
2025-11-05 00:00:00+00:00,98477.7609579815,0.0,0.0,0.0,101733.2946713849,-0.032000671205226316
2025-11-06 00:00:00+00:00,98477.7609579815,0.0,0.0,0.0,101733.2946713849,-0.032000671205226316
2025-11-07 00:00:00+00:00,98477.7609579815,0.0,0.0,0.0,101733.2946713849,-0.032000671205226316
2025-11-08 00:00:00+00:00,98477.7609579815,0.0,0.0,0.0,101733.2946713849,-0.032000671205226316
2025-11-09 00:00:00+00:00,98477.7609579815,0.0,0.0,0.0,101733.2946713849,-0.032000671205226316
2025-11-10 00:00:00+00:00,98477.7609579815,0.0,0.0,0.0,101733.2946713849,-0.032000671205226316
2025-11-11 00:00:00+00:00,98477.7609579815,0.0,0.0,0.0,101733.2946713849,-0.032000671205226316
2025-11-12 00:00:00+00:00,98477.7609579815,0.0,0.0,0.0,101733.2946713849,-0.032000671205226316
2025-11-13 00:00:00+00:00,98477.7609579815,0.0,0.0,0.0,101733.2946713849,-0.032000671205226316
2025-11-14 00:00:00+00:00,98477.7609579815,0.0,0.0,0.0,101733.2946713849,-0.032000671205226316
2025-11-15 00:00:00+00:00,98477.7609579815,0.0,0.0,0.0,101733.2946713849,-0.032000671205226316
2025-11-16 00:00:00+00:00,98477.7609579815,0.0,0.0,0.0,101733.2946713849,-0.032000671205226316
2025-11-17 00:00:00+00:00,98477.7609579815,0.0,0.0,0.0,101733.2946713849,-0.032000671205226316
2025-11-18 00:00:00+00:00,98477.7609579815,0.0,0.0,0.0,101733.2946713849,-0.032000671205226316
2025-11-19 00:00:00+00:00,98477.7609579815,0.0,0.0,0.0,101733.2946713849,-0.032000671205226316
2025-11-20 00:00:00+00:00,98477.7609579815,0.0,0.0,0.0,101733.2946713849,-0.032000671205226316
2025-11-21 00:00:00+00:00,98477.7609579815,0.0,0.0,0.0,101733.2946713849,-0.032000671205226316
2025-11-22 00:00:00+00:00,98477.7609579815,0.0,0.0,0.0,101733.2946713849,-0.032000671205226316
2025-11-23 00:00:00+00:00,98477.7609579815,0.0,0.0,0.0,101733.2946713849,-0.032000671205226316
2025-11-24 00:00:00+00:00,98477.7609579815,0.0,0.0,0.0,101733.2946713849,-0.032000671205226316
2025-11-25 00:00:00+00:00,98477.7609579815,0.0,0.0,0.0,101733.2946713849,-0.032000671205226316
2025-11-26 00:00:00+00:00,98477.7609579815,0.0,0.0,0.0,101733.2946713849,-0.032000671205226316
2025-11-27 00:00:00+00:00,98477.7609579815,0.0,0.0,0.0,101733.2946713849,-0.032000671205226316
2025-11-28 00:00:00+00:00,98477.7609579815,0.0,0.0,0.0,101733.2946713849,-0.032000671205226316
2025-11-29 00:00:00+00:00,98477.7609579815,0.0,0.0,0.0,101733.2946713849,-0.032000671205226316
2025-11-30 00:00:00+00:00,98477.7609579815,0.0,0.0,0.0,101733.2946713849,-0.032000671205226316
2025-12-01 00:00:00+00:00,98477.7609579815,0.0,0.0,0.0,101733.2946713849,-0.032000671205226316
2025-12-02 00:00:00+00:00,98477.7609579815,0.0,0.0,0.0,101733.2946713849,-0.032000671205226316
2025-12-03 00:00:00+00:00,98477.7609579815,0.0,0.0,0.0,101733.2946713849,-0.032000671205226316
2025-12-04 00:00:00+00:00,97510.94632245191,-0.009817593598031872,0.5554176543945335,0.5554176543945335,101733.2946713849,-0.04150409521850107
2025-12-05 00:00:00+00:00,95594.2641730812,-0.019656071668431675,0.5514470902771305,0.0039705641174030415,101733.2946713849,-0.0603443594167844
2025-12-06 00:00:00+00:00,95573.17810155104,-0.00022057883611085219,0.0,0.5514470902771305,101733.2946713849,-0.06055162756432919
2025-12-07 00:00:00+00:00,95573.17810155104,0.0,0.0,0.0,101733.2946713849,-0.06055162756432919
2025-12-08 00:00:00+00:00,97236.04181418223,0.01739885337771572,0.8342873300105728,0.8342873300105728,101733.2946713849,-0.0442063030763874
2025-12-09 00:00:00+00:00,105611.52284345259,0.0861355611870326,1.3949512767786543,0.5606639467680815,105611.52284345259,0.0
2025-12-10 00:00:00+00:00,105770.12166425692,0.001501718908451128,0.8956777737614655,0.49927350301718876,105770.12166425692,0.0
