time,equity,daily_return,core_return,unlevered_hybrid_return,peak,drawdown
2026-01-22 00:00:00+00:00,131151.28629863085,0.0,0.0,0.0,148125.968888614,-0.11459626368923592
2026-01-23 00:00:00+00:00,131151.28629863085,0.0,0.0,0.0,148125.968888614,-0.11459626368923592
2026-01-24 00:00:00+00:00,131151.28629863085,0.0,0.0,0.0,148125.968888614,-0.11459626368923592
2026-01-25 00:00:00+00:00,131151.28629863085,0.0,0.0,0.0,148125.968888614,-0.11459626368923592
2026-01-26 00:00:00+00:00,131151.28629863085,0.0,0.0,0.0,148125.968888614,-0.11459626368923592
2026-01-27 00:00:00+00:00,131151.28629863085,0.0,0.0,0.0,148125.968888614,-0.11459626368923592
2026-01-28 00:00:00+00:00,131151.28629863085,0.0,0.0,0.0,148125.968888614,-0.11459626368923592
2026-01-29 00:00:00+00:00,131151.28629863085,0.0,0.0,0.0,148125.968888614,-0.11459626368923592
2026-01-30 00:00:00+00:00,131151.28629863085,0.0,0.0,0.0,148125.968888614,-0.11459626368923592
2026-01-31 00:00:00+00:00,131151.28629863085,0.0,0.0,0.0,148125.968888614,-0.11459626368923592
2026-02-01 00:00:00+00:00,131151.28629863085,0.0,0.0,0.0,148125.968888614,-0.11459626368923592
2026-02-02 00:00:00+00:00,131151.28629863085,0.0,0.0,0.0,148125.968888614,-0.11459626368923592
2026-02-03 00:00:00+00:00,131151.28629863085,0.0,0.0,0.0,148125.968888614,-0.11459626368923592
2026-02-04 00:00:00+00:00,131151.28629863085,0.0,0.0,0.0,148125.968888614,-0.11459626368923592
2026-02-05 00:00:00+00:00,131151.28629863085,0.0,0.0,0.0,148125.968888614,-0.11459626368923592
2026-02-06 00:00:00+00:00,131151.28629863085,0.0,0.0,0.0,148125.968888614,-0.11459626368923592
2026-02-07 00:00:00+00:00,131151.28629863085,0.0,0.0,0.0,148125.968888614,-0.11459626368923592
2026-02-08 00:00:00+00:00,131151.28629863085,0.0,0.0,0.0,148125.968888614,-0.11459626368923592
2026-02-09 00:00:00+00:00,131151.28629863085,0.0,0.0,0.0,148125.968888614,-0.11459626368923592
2026-02-10 00:00:00+00:00,131151.28629863085,0.0,0.0,0.0,148125.968888614,-0.11459626368923592
2026-02-11 00:00:00+00:00,131151.28629863085,0.0,0.0,0.0,148125.968888614,-0.11459626368923592
2026-02-12 00:00:00+00:00,131151.28629863085,0.0,0.0,0.0,148125.968888614,-0.11459626368923592
2026-02-13 00:00:00+00:00,131151.28629863085,0.0,0.0,0.0,148125.968888614,-0.11459626368923592
2026-02-14 00:00:00+00:00,132110.29125151486,0.007312203943622708,0.0,0.005712659330955241,148125.968888614,-0.10812201099688612
2026-02-15 00:00:00+00:00,131264.7853875052,-0.0064,0.0,-0.005,148125.968888614,-0.11383003012650594
2026-02-16 00:00:00+00:00,130424.69076102517,-0.0064,0.0,-0.005,148125.968888614,-0.11950151793369623
2026-02-17 00:00:00+00:00,130424.69076102517,0.0,0.0,0.0,148125.968888614,-0.11950151793369623
2026-02-18 00:00:00+00:00,130424.69076102517,0.0,0.0,0.0,148125.968888614,-0.11950151793369623
2026-02-19 00:00:00+00:00,130424.69076102517,0.0,0.0,0.0,148125.968888614,-0.11950151793369623
2026-02-20 00:00:00+00:00,130424.69076102517,0.0,0.0,0.0,148125.968888614,-0.11950151793369623
2026-02-21 00:00:00+00:00,130424.69076102517,0.0,0.0,0.0,148125.968888614,-0.11950151793369623
2026-02-22 00:00:00+00:00,130424.69076102517,0.0,0.0,0.0,148125.968888614,-0.11950151793369623
2026-02-23 00:00:00+00:00,130424.69076102517,0.0,0.0,0.0,148125.968888614,-0.11950151793369623
2026-02-24 00:00:00+00:00,130424.69076102517,0.0,0.0,0.0,148125.968888614,-0.11950151793369623
2026-02-25 00:00:00+00:00,134936.37367658954,0.03459224545014297,0.0,0.027025191757924196,148125.968888614,-0.08904309832358037
2026-02-26 00:00:00+00:00,135775.5041436597,0.006218712154524897,0.0,0.004858368870722576,148125.968888614,-0.08337811956687669
2026-02-27 00:00:00+00:00,135775.5041436597,0.0,0.0,0.0,148125.968888614,-0.08337811956687669
2026-02-28 00:00:00+00:00,135775.5041436597,0.0,0.0,0.0,148125.968888614,-0.08337811956687669
2026-03-01 00:00:00+00:00,135775.5041436597,0.0,0.0,0.0,148125.968888614,-0.08337811956687669
2026-03-02 00:00:00+00:00,135775.5041436597,0.0,0.0,0.0,148125.968888614,-0.08337811956687669
2026-03-03 00:00:00+00:00,134906.5409171403,-0.0064,0.0,-0.005,148125.968888614,-0.0892444996016486
2026-03-04 00:00:00+00:00,134043.13905527059,-0.0064,0.0,-0.005,148125.968888614,-0.095073334804198
2026-03-05 00:00:00+00:00,126699.00820475766,-0.054789308145676195,-0.04280414698880953,-0.04280414698880953,148125.968888614,-0.14465364071284992
2026-03-06 00:00:00+00:00,115888.61200332499,-0.08532344770972508,-0.06665894352322271,-0.06665894352322271,148125.968888614,-0.2176347410731907
2026-03-07 00:00:00+00:00,115803.21013654524,-0.0007369306207352064,-0.00057572704744938,-0.00057572704744938,148125.968888614,-0.21821128998909334
2026-03-08 00:00:00+00:00,115803.21013654524,0.0,0.0,0.0,148125.968888614,-0.21821128998909334
2026-03-09 00:00:00+00:00,115803.21013654524,0.0,0.0,0.0,148125.968888614,-0.21821128998909334
2026-03-10 00:00:00+00:00,115803.21013654524,0.0,0.0,0.0,148125.968888614,-0.21821128998909334
2026-03-11 00:00:00+00:00,117298.090773097,0.012908801360421034,0.010085001062828933,0.010085001062828933,148125.968888614,-0.20811933482574263
2026-03-12 00:00:00+00:00,118361.86872248675,0.009069013334987061,0.007085166667958642,0.007085166667958642,148125.968888614,-0.20093775851355888
2026-03-13 00:00:00+00:00,120103.46090861896,0.014714132219520584,0.011495415796500456,0.011495415796500456,148125.968888614,-0.1891802510407009
2026-03-14 00:00:00+00:00,120737.85240268917,0.005282041743600256,0.0041265951121877,0.0041265951121877,148125.968888614,-0.1848974672801622
2026-03-15 00:00:00+00:00,138984.2866603471,0.15112438969679345,0.11806592945061989,0.11806592945061989,148125.968888614,-0.06171559448256603
2026-03-16 00:00:00+00:00,179445.03753366036,0.29111744820615704,0.22743550641106017,0.22743550641106017,179445.03753366036,0.0
2026-03-17 00:00:00+00:00,174840.61194322704,-0.025659252848213365,-0.02004629128766669,-0.02004629128766669,179445.03753366036,-0.025659252848213354
2026-03-18 00:00:00+00:00,162429.31108033512,-0.07098637281664313,-0.05545810376300245,-0.05545810376300245,179445.03753366036,-0.09482416837597663
2026-03-19 00:00:00+00:00,162336.122579092,-0.000573717271983093,-0.00044821661873679144,-0.00044821661873679144,179445.03753366036,-0.09534348338476095
2026-03-20 00:00:00+00:00,162336.122579092,0.0,0.0,0.0,179445.03753366036,-0.09534348338476095
2026-03-21 00:00:00+00:00,162336.122579092,0.0,0.0,0.0,179445.03753366036,-0.09534348338476095
2026-03-22 00:00:00+00:00,162336.122579092,0.0,0.0,0.0,179445.03753366036,-0.09534348338476095
2026-03-23 00:00:00+00:00,162336.122579092,0.0,0.0,0.0,179445.03753366036,-0.09534348338476095
2026-03-24 00:00:00+00:00,161297.17139458584,-0.0064,0.0,-0.005,179445.03753366036,-0.10113328509109842
2026-03-25 00:00:00+00:00,162706.05273020288,0.008734693382628965,0.0,0.006823979205178878,179445.03753366036,-0.09328195994451827
2026-03-26 00:00:00+00:00,162706.05273020288,0.0,0.0,0.0,179445.03753366036,-0.09328195994451827
2026-03-27 00:00:00+00:00,162706.05273020288,0.0,0.0,0.0,179445.03753366036,-0.09328195994451827
2026-03-28 00:00:00+00:00,162706.05273020288,0.0,0.0,0.0,179445.03753366036,-0.09328195994451827
2026-03-29 00:00:00+00:00,162706.05273020288,0.0,0.0,0.0,179445.03753366036,-0.09328195994451827
2026-03-30 00:00:00+00:00,162706.05273020288,0.0,0.0,0.0,179445.03753366036,-0.09328195994451827
2026-03-31 00:00:00+00:00,162706.05273020288,0.0,0.0,0.0,179445.03753366036,-0.09328195994451827
2026-04-01 00:00:00+00:00,161664.7339927296,-0.0064,0.0,-0.005,179445.03753366036,-0.09908495540087325
2026-04-02 00:00:00+00:00,162508.42148725927,0.005218747921656362,0.0,0.004077146813794032,179445.03753366036,-0.09438330688428265
2026-04-03 00:00:00+00:00,162508.42148725927,0.0,0.0,0.0,179445.03753366036,-0.09438330688428265
2026-04-04 00:00:00+00:00,162508.42148725927,0.0,0.0,0.0,179445.03753366036,-0.09438330688428265
2026-04-05 00:00:00+00:00,161468.36758974084,-0.0064,0.0,-0.005,179445.03753366036,-0.10017925372022307
2026-04-06 00:00:00+00:00,161468.36758974084,0.0,0.0,0.0,179445.03753366036,-0.10017925372022307
