time,equity,net_return,gross_leverage,turnover,peak,drawdown
2025-10-07 19:00:00+00:00,102003.38723321087,0.001154290111581524,1.0,0.0,102188.92032710464,-0.0018155891392127588
2025-10-07 20:00:00+00:00,101467.58011439235,-0.005252836531727256,1.0,0.0,102188.92032710464,-0.0070588886779828774
2025-10-07 21:00:00+00:00,101446.37181366477,-0.00020901553682151075,1.0,0.0,102188.92032710464,-0.007266428797397917
2025-10-07 22:00:00+00:00,101644.2332242793,0.0019504040122596544,1.0,0.0,102188.92032710464,-0.005330197257019664
2025-10-07 23:00:00+00:00,102165.64941230169,0.005129815745393618,1.0,0.0,102188.92032710464,-0.0002277244414410351
2025-10-08 00:00:00+00:00,101545.6817758245,-0.006068259146234434,1.0,0.0,102188.92032710464,-0.006294601696751001
2025-10-08 01:00:00+00:00,101460.71223525482,-0.0008367617320967913,1.0,0.0,102188.92032710464,-0.007126096347029098
2025-10-08 02:00:00+00:00,101563.21208388655,0.0010102417613042647,1.0,0.0,102188.92032710464,-0.006123053665849643
2025-10-08 03:00:00+00:00,102363.61958575071,0.007880880147853708,1.0,0.0,102363.61958575071,0.0
2025-10-08 04:00:00+00:00,101301.25222383912,-0.010378368469294274,1.0,2.0,102363.61958575071,-0.010378368469294297
2025-10-08 05:00:00+00:00,101471.61423886917,0.0016817365164807593,1.0,2.0,102363.61958575071,-0.008714085634049962
2025-10-08 06:00:00+00:00,101244.05157465697,-0.0022426238699277956,1.0,0.0,102363.61958575071,-0.01093716708753023
2025-10-08 07:00:00+00:00,100845.74894065328,-0.003934084302325535,1.0,2.0,102363.61958575071,-0.014828223652504802
2025-10-08 08:00:00+00:00,100408.52735452256,-0.004335548009941492,1.0,2.0,102363.61958575071,-0.019099483186898802
2025-10-08 09:00:00+00:00,100405.27046965477,-3.2436337366913864e-05,1.0,2.0,102363.61958575071,-0.019131300006985597
2025-10-08 10:00:00+00:00,100096.76392264213,-0.003072613076679831,1.0,0.0,102363.61958575071,-0.022145130001090085
2025-10-08 11:00:00+00:00,100056.72521707308,-0.0004,0.0,1.0,102363.61958575071,-0.02253627194908958
2025-10-08 12:00:00+00:00,100056.72521707308,0.0,0.0,0.0,102363.61958575071,-0.02253627194908958
2025-10-08 13:00:00+00:00,100056.72521707308,0.0,0.0,0.0,102363.61958575071,-0.02253627194908958
2025-10-08 14:00:00+00:00,100645.02350305009,0.005879647616896255,1.0,1.0,102363.61958575071,-0.016789129669852465
2025-10-08 15:00:00+00:00,100427.29785315669,-0.0021633026881532117,1.0,2.0,102363.61958575071,-0.0189161123886592
2025-10-08 16:00:00+00:00,99803.26451454531,-0.0062137820289045465,1.0,0.0,102363.61958575071,-0.025012353818346322
2025-10-08 17:00:00+00:00,99763.34320873949,-0.0004,0.0,1.0,102363.61958575071,-0.025402348876819025
2025-10-08 18:00:00+00:00,99244.11550271574,-0.005204594085598746,1.0,1.0,102363.61958575071,-0.030474734047693075
2025-10-08 19:00:00+00:00,99204.41785651464,-0.0004,0.0,1.0,102363.61958575071,-0.03086254415407408
2025-10-08 20:00:00+00:00,98472.3002451526,-0.00737988919425907,1.0,1.0,102363.61958575071,-0.038014671192223015
2025-10-08 21:00:00+00:00,98432.91132505453,-0.0004,0.0,1.0,102363.61958575071,-0.03839946532374616
2025-10-08 22:00:00+00:00,98432.91132505453,0.0,0.0,0.0,102363.61958575071,-0.03839946532374616
2025-10-08 23:00:00+00:00,98432.91132505453,0.0,0.0,0.0,102363.61958575071,-0.03839946532374616
2025-10-09 00:00:00+00:00,98432.91132505453,0.0,0.0,0.0,102363.61958575071,-0.03839946532374616
2025-10-09 01:00:00+00:00,98432.91132505453,0.0,0.0,0.0,102363.61958575071,-0.03839946532374616
2025-10-09 02:00:00+00:00,98432.91132505453,0.0,0.0,0.0,102363.61958575071,-0.03839946532374616
2025-10-09 03:00:00+00:00,97878.51055407226,-0.005632270381107407,1.0,1.0,102363.61958575071,-0.043815459533660284
2025-10-09 04:00:00+00:00,97837.20288977429,-0.00042202996412732396,1.0,0.0,102363.61958575071,-0.0442189980609724
2025-10-09 05:00:00+00:00,98256.80982053967,0.004288827954721186,1.0,0.0,102363.61958575071,-0.040119817781264944
2025-10-09 06:00:00+00:00,98607.1818651617,0.003565880525349563,1.0,0.0,102363.61958575071,-0.036696999732822144
2025-10-09 07:00:00+00:00,98844.7642754948,0.0024093824185946744,1.0,0.0,102363.61958575071,-0.034376034420198875
2025-10-09 08:00:00+00:00,99869.89910655304,0.010371159651926809,1.0,0.0,102363.61958575071,-0.024361394109443935
2025-10-09 09:00:00+00:00,99124.36061413791,-0.007465097082151928,1.0,0.0,102363.61958575071,-0.031644631019512204
2025-10-09 10:00:00+00:00,99046.67417854563,-0.0007837269780199829,1.0,0.0,102363.61958575071,-0.0324035572464928
2025-10-09 11:00:00+00:00,98503.72085125782,-0.005481792617378023,1.0,0.0,102363.61958575071,-0.037707720282980306
2025-10-09 12:00:00+00:00,98360.74451554424,-0.0014514815732644681,1.0,0.0,102363.61958575071,-0.039104469795084085
2025-10-09 13:00:00+00:00,98851.01830572706,0.004984445701357476,1.0,0.0,102363.61958575071,-0.034314938200100675
2025-10-09 14:00:00+00:00,98970.42480099814,0.001207944008242423,1.0,0.0,102363.61958575071,-0.0331484447158501
2025-10-09 15:00:00+00:00,99594.39287805797,0.006304591278803362,1.0,2.0,102363.61958575071,-0.02705284083250825
2025-10-09 16:00:00+00:00,100457.82863101499,0.008669521727133866,1.0,0.0,102363.61958575071,-0.018617854296752667
2025-10-09 17:00:00+00:00,99397.05068707425,-0.010559435321233135,1.0,2.0,102363.61958575071,-0.028980695589719163
2025-10-09 18:00:00+00:00,99925.02128171407,0.005311733004050545,1.0,2.0,102363.61958575071,-0.023822900302912897
2025-10-09 19:00:00+00:00,99500.40129430153,-0.004249386009290345,1.0,2.0,102363.61958575071,-0.027971053612955266
2025-10-09 20:00:00+00:00,99213.7910272488,-0.002880493579166509,1.0,2.0,102363.61958575071,-0.030770976751787193
2025-10-09 21:00:00+00:00,99096.59260571747,-0.001181271477663115,1.0,0.0,102363.61958575071,-0.03191589935227368
2025-10-09 22:00:00+00:00,98511.98329612672,-0.005899388608817002,1.0,0.0,102363.61958575071,-0.03762700366801164
2025-10-09 23:00:00+00:00,98472.57850280829,-0.0004,0.0,1.0,102363.61958575071,-0.03801195286654424
2025-10-10 00:00:00+00:00,98113.27927028063,-0.0036487237156830775,1.0,1.0,102363.61958575071,-0.041521981468323754
2025-10-10 01:00:00+00:00,98158.66652494272,0.00046260052665292317,1.0,0.0,102363.61958575071,-0.04107858903216566
2025-10-10 02:00:00+00:00,98598.98095344294,0.004485741749439276,1.0,0.0,102363.61958575071,-0.03677711522455607
2025-10-10 03:00:00+00:00,98055.96900669794,-0.00550727747380475,1.0,0.0,102363.61958575071,-0.04208185092013306
2025-10-10 04:00:00+00:00,98016.74661909527,-0.0004,0.0,1.0,102363.61958575071,-0.04246501817976489
2025-10-10 05:00:00+00:00,98016.74661909527,0.0,0.0,0.0,102363.61958575071,-0.04246501817976489
2025-10-10 06:00:00+00:00,98016.74661909527,0.0,0.0,0.0,102363.61958575071,-0.04246501817976489
2025-10-10 07:00:00+00:00,98016.74661909527,0.0,0.0,0.0,102363.61958575071,-0.04246501817976489
2025-10-10 08:00:00+00:00,97458.99520509712,-0.005690368566971848,1.0,1.0,102363.61958575071,-0.04791374514209079
2025-10-10 09:00:00+00:00,97420.01160701508,-0.0004,0.0,1.0,102363.61958575071,-0.04829457964403394
2025-10-10 10:00:00+00:00,96916.49339760224,-0.00516852955678142,1.0,1.0,102363.61958575071,-0.05321349723849278
2025-10-10 11:00:00+00:00,96897.96119586931,-0.0001912182445242827,1.0,0.0,102363.61958575071,-0.05339454009149003
2025-10-10 12:00:00+00:00,96786.36411335268,-0.0011516969102274288,1.0,0.0,102363.61958575071,-0.054484742674871134
2025-10-10 13:00:00+00:00,96622.02579189352,-0.0016979491167443683,1.0,0.0,102363.61958575071,-0.05609017947091466
2025-10-10 14:00:00+00:00,96583.37698157676,-0.0004,0.0,1.0,102363.61958575071,-0.0564677433991263
2025-10-10 15:00:00+00:00,100546.29397020518,0.041031046050340095,1.0,1.0,102363.61958575071,-0.017753627928554727
2025-10-10 16:00:00+00:00,100402.11275031268,-0.001433978461058194,1.0,0.0,102363.61958575071,-0.01916214806955774
2025-10-10 17:00:00+00:00,100535.26378783405,0.0013261776458080251,1.0,2.0,102363.61958575071,-0.01786138283616512
2025-10-10 18:00:00+00:00,101100.338375819,0.005620660519451981,1.0,0.0,102363.61958575071,-0.012341115086043297
2025-10-10 19:00:00+00:00,102280.61423390821,0.011674301758534122,1.0,0.0,102363.61958575071,-0.0008108872290605307
2025-10-10 20:00:00+00:00,109124.30066777095,0.06691088516746402,1.0,0.0,109124.30066777095,0.0
2025-10-10 21:00:00+00:00,109939.44250948897,0.0074698471076551035,1.0,2.0,109939.44250948897,0.0
2025-10-10 22:00:00+00:00,109597.06362375732,-0.003114249789852197,1.0,0.0,109939.44250948897,-0.003114249789852308
2025-10-10 23:00:00+00:00,110457.00556812323,0.007846395842484144,1.0,0.0,110457.00556812323,0.0
2025-10-11 00:00:00+00:00,110703.5655402382,0.002232180483680457,1.0,0.0,110703.5655402382,0.0
2025-10-11 01:00:00+00:00,112084.90784054963,0.012477848329188301,1.0,0.0,112084.90784054963,0.0
2025-10-11 02:00:00+00:00,109949.98605011294,-0.019047361786421746,1.0,0.0,112084.90784054963,-0.019047361786421635
2025-10-11 03:00:00+00:00,111659.07068854342,0.015544200593636322,0.7397703772665547,1.7397703772665547,112084.90784054963,-0.003799237205173056
2025-10-11 04:00:00+00:00,110935.7531365909,-0.006477911265893546,0.7308459092505758,0.008924468015978904,112084.90784054963,-0.010252537349573432
2025-10-11 05:00:00+00:00,112618.71432655626,0.015170593270261516,0.7314710775997157,0.0006251683491399485,112618.71432655626,0.0
2025-10-11 06:00:00+00:00,112181.49717104773,-0.003882277986594243,0.7192134883396187,0.012257589260097013,112618.71432655626,-0.0038822779865942403
2025-10-11 07:00:00+00:00,112265.21768489381,0.0007462952087227074,0.7182342161188576,0.000979272220761107,112618.71432655626,-0.0031388801033319647
2025-10-11 08:00:00+00:00,110672.8411916152,-0.01418405919585973,0.7193070392392455,0.0010728231203879224,112618.71432655626,-0.01727841723799728
2025-10-11 09:00:00+00:00,111570.93383016971,0.008114842168003853,0.7032268043484379,0.016080234890807676,112618.71432655626,-0.009303786698792726
2025-10-11 10:00:00+00:00,111800.16827882886,0.0020546072421340285,0.700531843313595,0.002694961034842902,112618.71432655626,-0.007268295084189025
2025-10-11 11:00:00+00:00,111859.9702204989,0.0005349002831631094,0.701568443885126,0.0010366005715309878,112618.71432655626,-0.00673728261412454
2025-10-11 12:00:00+00:00,112151.03704568668,0.00260206421129942,0.7015630155739159,5.428311210087244e-06,112618.71432655626,-0.004152749244796694
2025-10-11 13:00:00+00:00,111645.56166432292,-0.004507095027198348,0.7035236945466525,0.0019606789727366625,112618.71432655626,-0.008641127436524787
2025-10-11 14:00:00+00:00,112275.4259852244,0.005641642278582102,0.7008768434632446,0.0026468510834078973,112618.71432655626,-0.003048235307823166
2025-10-11 15:00:00+00:00,111740.70957377602,-0.004762541818534226,0.7003303546068879,0.0005464888563567749,112618.71432655626,-0.007796259778231174
2025-10-11 16:00:00+00:00,111605.3130873634,-0.0012117024039767733,1.0,1.700330354606888,112618.71432655626,-0.008998515435492682
2025-10-11 17:00:00+00:00,111348.11335360026,-0.0023045473969667517,0.7048327446013947,1.7048327446013947,112618.71432655626,-0.011282325327136022
2025-10-11 18:00:00+00:00,111309.28267319844,-0.00034873227064487916,1.0,1.7048327446013947,112618.71432655626,-0.011627123086851432
2025-10-11 19:00:00+00:00,113492.48253440109,0.01961381664467709,0.7190252895366389,1.719025289536639,113492.48253440109,0.0
2025-10-11 20:00:00+00:00,114364.1865938677,0.0076807206962132175,0.6988899185669508,0.020135370969688093,114364.1865938677,0.0
2025-10-11 21:00:00+00:00,113781.71130679849,-0.005093161630552322,0.6974452613035337,0.0014446572634171373,114364.1865938677,-0.005093161630552179
2025-10-11 22:00:00+00:00,113597.94854173667,-0.0016150465918580484,0.6951833216269611,0.002261939676572622,114364.1865938677,-0.006699982529077109
2025-10-11 23:00:00+00:00,113495.38164853166,-0.0009028938860397853,0.6946244469503882,0.0005588746765728958,114364.1865938677,-0.007596827041854826
2025-10-12 00:00:00+00:00,114422.65198697275,0.008170115162153605,1.0,1.6946244469503882,114422.65198697275,0.0
